

  0%|▎                                                                                        | 1/250 [00:07<32:42,  7.88s/it, loss_test=1.005]
 38%|█████████████████████████████████                                                       | 94/250 [12:24<20:45,  7.98s/it, loss_test=0.611]

 38%|█████████████████████████████████▍                                                      | 95/250 [12:32<20:32,  7.95s/it, loss_test=0.612]

 38%|█████████████████████████████████▊                                                      | 96/250 [12:39<20:16,  7.90s/it, loss_test=0.611]

 39%|██████████████████████████████████▏                                                     | 97/250 [12:47<20:01,  7.86s/it, loss_test=0.614]

 39%|██████████████████████████████████▍                                                     | 98/250 [12:55<19:55,  7.87s/it, loss_test=0.613]

 40%|██████████████████████████████████▊                                                     | 99/250 [13:03<19:45,  7.85s/it, loss_test=0.613]


 40%|███████████████████████████████████▏                                                   | 101/250 [13:19<19:31,  7.86s/it, loss_test=0.614]

 41%|███████████████████████████████████▍                                                   | 102/250 [13:27<19:25,  7.87s/it, loss_test=0.616]

 41%|███████████████████████████████████▍                                                   | 102/250 [13:34<19:25,  7.87s/it, loss_test=0.615]

 41%|███████████████████████████████████▊                                                   | 103/250 [13:35<19:39,  8.02s/it, loss_test=0.615]


 42%|████████████████████████████████████▌                                                  | 105/250 [13:51<19:08,  7.92s/it, loss_test=0.616]

 42%|████████████████████████████████████▉                                                  | 106/250 [13:58<19:00,  7.92s/it, loss_test=0.617]
Epoch: 105, Training Loss: 0.5365, Test Loss: 0.6173


 43%|█████████████████████████████████████▏                                                 | 107/250 [14:07<19:12,  8.06s/it, loss_test=0.616]


 43%|█████████████████████████████████████▌                                                 | 108/250 [14:23<18:56,  8.01s/it, loss_test=0.618]


 44%|██████████████████████████████████████▎                                                | 110/250 [14:30<18:30,  7.93s/it, loss_test=0.619]

 44%|██████████████████████████████████████▋                                                | 111/250 [14:38<18:21,  7.92s/it, loss_test=0.618]
Epoch: 110, Training Loss: 0.5347, Test Loss: 0.6184

 45%|██████████████████████████████████████▉                                                | 112/250 [14:46<18:11,  7.91s/it, loss_test=0.619]

 45%|███████████████████████████████████████▎                                               | 113/250 [14:54<18:04,  7.91s/it, loss_test=0.619]


 46%|███████████████████████████████████████▋                                               | 114/250 [15:03<18:39,  8.23s/it, loss_test=0.619]

 46%|████████████████████████████████████████                                               | 115/250 [15:11<18:11,  8.09s/it, loss_test=0.621]


 46%|████████████████████████████████████████▎                                              | 116/250 [15:26<17:54,  8.02s/it, loss_test=0.623]

 47%|████████████████████████████████████████▋                                              | 117/250 [15:27<17:59,  8.12s/it, loss_test=0.623]


 48%|█████████████████████████████████████████▍                                             | 119/250 [15:43<17:25,  7.98s/it, loss_test=0.622]

 48%|█████████████████████████████████████████▊                                             | 120/250 [15:51<17:14,  7.95s/it, loss_test=0.623]

 48%|██████████████████████████████████████████                                             | 121/250 [15:59<17:06,  7.96s/it, loss_test=0.623]

 49%|██████████████████████████████████████████▍                                            | 122/250 [16:07<16:57,  7.95s/it, loss_test=0.625]

 49%|██████████████████████████████████████████▍                                            | 122/250 [16:15<16:57,  7.95s/it, loss_test=0.625]


 50%|███████████████████████████████████████████▏                                           | 124/250 [16:22<16:41,  7.95s/it, loss_test=0.626]
Epoch: 123, Training Loss: 0.5297, Test Loss: 0.6255

 50%|███████████████████████████████████████████▌                                           | 125/250 [16:30<16:29,  7.92s/it, loss_test=0.625]

 50%|███████████████████████████████████████████▊                                           | 126/250 [16:38<16:17,  7.88s/it, loss_test=0.627]

 51%|████████████████████████████████████████████▏                                          | 127/250 [16:46<16:05,  7.85s/it, loss_test=0.627]

 51%|████████████████████████████████████████████▌                                          | 128/250 [16:54<16:09,  7.95s/it, loss_test=0.628]

 52%|████████████████████████████████████████████▉                                          | 129/250 [17:02<15:57,  7.92s/it, loss_test=0.628]


 52%|█████████████████████████████████████████████▌                                         | 131/250 [17:18<15:35,  7.86s/it, loss_test=0.627]

 53%|█████████████████████████████████████████████▉                                         | 132/250 [17:25<15:24,  7.84s/it, loss_test=0.629]

 53%|██████████████████████████████████████████████▎                                        | 133/250 [17:34<15:30,  7.95s/it, loss_test=0.627]

 54%|██████████████████████████████████████████████▋                                        | 134/250 [17:41<15:21,  7.95s/it, loss_test=0.630]

 54%|██████████████████████████████████████████████▉                                        | 135/250 [17:49<15:14,  7.95s/it, loss_test=0.631]

 54%|███████████████████████████████████████████████▎                                       | 136/250 [17:57<15:02,  7.92s/it, loss_test=0.631]
Epoch: 135, Training Loss: 0.5252, Test Loss: 0.6305

 55%|███████████████████████████████████████████████▋                                       | 137/250 [18:05<14:54,  7.92s/it, loss_test=0.630]

 55%|████████████████████████████████████████████████                                       | 138/250 [18:13<14:41,  7.87s/it, loss_test=0.631]

 56%|████████████████████████████████████████████████▎                                      | 139/250 [18:21<14:30,  7.84s/it, loss_test=0.631]

 56%|████████████████████████████████████████████████▋                                      | 140/250 [18:29<14:22,  7.84s/it, loss_test=0.631]

 56%|█████████████████████████████████████████████████                                      | 141/250 [18:36<14:13,  7.83s/it, loss_test=0.632]

 57%|█████████████████████████████████████████████████▍                                     | 142/250 [18:44<14:08,  7.86s/it, loss_test=0.632]


 58%|██████████████████████████████████████████████████                                     | 144/250 [19:01<14:05,  7.98s/it, loss_test=0.635]

 58%|██████████████████████████████████████████████████▍                                    | 145/250 [19:08<13:52,  7.93s/it, loss_test=0.633]
Epoch: 144, Training Loss: 0.5220, Test Loss: 0.6329
Epoch: 145, Training Loss: 0.5217, Test Loss: 0.6345


 59%|███████████████████████████████████████████████████▌                                   | 148/250 [19:32<13:23,  7.88s/it, loss_test=0.634]
Epoch: 147, Training Loss: 0.5211, Test Loss: 0.6338


 60%|████████████████████████████████████████████████████▏                                  | 150/250 [19:48<13:20,  8.01s/it, loss_test=0.635]

 60%|████████████████████████████████████████████████████▌                                  | 151/250 [19:56<13:08,  7.97s/it, loss_test=0.635]

 61%|████████████████████████████████████████████████████▉                                  | 152/250 [20:04<12:56,  7.92s/it, loss_test=0.639]

 61%|█████████████████████████████████████████████████████▏                                 | 153/250 [20:12<12:45,  7.89s/it, loss_test=0.636]

 62%|█████████████████████████████████████████████████████▌                                 | 154/250 [20:19<12:36,  7.88s/it, loss_test=0.636]

 62%|█████████████████████████████████████████████████████▉                                 | 155/250 [20:27<12:27,  7.87s/it, loss_test=0.639]
Epoch: 154, Training Loss: 0.5187, Test Loss: 0.6386

 62%|██████████████████████████████████████████████████████▎                                | 156/250 [20:35<12:17,  7.84s/it, loss_test=0.637]

 63%|██████████████████████████████████████████████████████▋                                | 157/250 [20:43<12:08,  7.83s/it, loss_test=0.640]

 63%|██████████████████████████████████████████████████████▉                                | 158/250 [20:51<12:04,  7.87s/it, loss_test=0.639]


 64%|███████████████████████████████████████████████████████▋                               | 160/250 [21:07<11:48,  7.88s/it, loss_test=0.640]

 64%|████████████████████████████████████████████████████████                               | 161/250 [21:15<11:41,  7.88s/it, loss_test=0.640]
Epoch: 160, Training Loss: 0.5168, Test Loss: 0.6396


 65%|████████████████████████████████████████████████████████▋                              | 163/250 [21:30<11:22,  7.85s/it, loss_test=0.639]

 66%|█████████████████████████████████████████████████████████                              | 164/250 [21:38<11:14,  7.85s/it, loss_test=0.642]
Epoch: 163, Training Loss: 0.5158, Test Loss: 0.6415


 66%|█████████████████████████████████████████████████████████▊                             | 166/250 [21:54<10:59,  7.85s/it, loss_test=0.643]
Epoch: 165, Training Loss: 0.5151, Test Loss: 0.6431

 67%|██████████████████████████████████████████████████████████                             | 167/250 [22:02<10:51,  7.85s/it, loss_test=0.641]

 67%|██████████████████████████████████████████████████████████▍                            | 168/250 [22:09<10:41,  7.83s/it, loss_test=0.642]


 68%|██████████████████████████████████████████████████████████▊                            | 169/250 [22:25<10:35,  7.84s/it, loss_test=0.644]


 68%|███████████████████████████████████████████████████████████▌                           | 171/250 [22:33<10:20,  7.86s/it, loss_test=0.642]

 69%|███████████████████████████████████████████████████████████▊                           | 172/250 [22:41<10:11,  7.84s/it, loss_test=0.644]

 69%|████████████████████████████████████████████████████████████▏                          | 173/250 [22:49<10:05,  7.86s/it, loss_test=0.643]

 70%|████████████████████████████████████████████████████████████▌                          | 174/250 [22:57<10:00,  7.90s/it, loss_test=0.645]

 70%|████████████████████████████████████████████████████████████▉                          | 175/250 [23:05<09:50,  7.87s/it, loss_test=0.645]

 70%|████████████████████████████████████████████████████████████▉                          | 175/250 [23:12<09:50,  7.87s/it, loss_test=0.644]

 70%|█████████████████████████████████████████████████████████████▏                         | 176/250 [23:12<09:41,  7.86s/it, loss_test=0.644]

 71%|█████████████████████████████████████████████████████████████▌                         | 177/250 [23:20<09:32,  7.84s/it, loss_test=0.646]

 71%|█████████████████████████████████████████████████████████████▉                         | 178/250 [23:28<09:23,  7.83s/it, loss_test=0.647]

 72%|██████████████████████████████████████████████████████████████▎                        | 179/250 [23:36<09:15,  7.82s/it, loss_test=0.646]

 72%|██████████████████████████████████████████████████████████████▋                        | 180/250 [23:44<09:07,  7.82s/it, loss_test=0.648]

 72%|██████████████████████████████████████████████████████████████▉                        | 181/250 [23:52<09:02,  7.87s/it, loss_test=0.646]

 73%|███████████████████████████████████████████████████████████████▎                       | 182/250 [23:59<08:53,  7.85s/it, loss_test=0.648]

 73%|███████████████████████████████████████████████████████████████▋                       | 183/250 [24:07<08:46,  7.85s/it, loss_test=0.649]

 74%|████████████████████████████████████████████████████████████████                       | 184/250 [24:15<08:37,  7.84s/it, loss_test=0.650]

 74%|████████████████████████████████████████████████████████████████▍                      | 185/250 [24:23<08:30,  7.86s/it, loss_test=0.646]

 74%|████████████████████████████████████████████████████████████████▋                      | 186/250 [24:31<08:22,  7.85s/it, loss_test=0.650]

 75%|█████████████████████████████████████████████████████████████████                      | 187/250 [24:39<08:13,  7.83s/it, loss_test=0.650]

 75%|█████████████████████████████████████████████████████████████████▍                     | 188/250 [24:46<08:07,  7.86s/it, loss_test=0.650]

 76%|█████████████████████████████████████████████████████████████████▊                     | 189/250 [24:54<08:00,  7.87s/it, loss_test=0.651]


 76%|██████████████████████████████████████████████████████████████████▍                    | 191/250 [25:10<07:40,  7.81s/it, loss_test=0.650]

 77%|██████████████████████████████████████████████████████████████████▊                    | 192/250 [25:18<07:32,  7.80s/it, loss_test=0.650]
Epoch: 191, Training Loss: 0.5072, Test Loss: 0.6505

 77%|███████████████████████████████████████████████████████████████████▏                   | 193/250 [25:26<07:28,  7.87s/it, loss_test=0.651]

 78%|███████████████████████████████████████████████████████████████████▌                   | 194/250 [25:34<07:20,  7.87s/it, loss_test=0.651]


 78%|████████████████████████████████████████████████████████████████████▏                  | 196/250 [25:49<07:05,  7.87s/it, loss_test=0.654]

 79%|████████████████████████████████████████████████████████████████████▌                  | 197/250 [25:57<06:56,  7.86s/it, loss_test=0.653]

 79%|████████████████████████████████████████████████████████████████████▉                  | 198/250 [26:05<06:48,  7.85s/it, loss_test=0.654]

 80%|█████████████████████████████████████████████████████████████████████▎                 | 199/250 [26:13<06:39,  7.84s/it, loss_test=0.654]

 80%|█████████████████████████████████████████████████████████████████████▌                 | 200/250 [26:21<06:30,  7.82s/it, loss_test=0.655]

 80%|█████████████████████████████████████████████████████████████████████▉                 | 201/250 [26:28<06:23,  7.82s/it, loss_test=0.654]

 81%|██████████████████████████████████████████████████████████████████████▎                | 202/250 [26:36<06:15,  7.83s/it, loss_test=0.654]

 81%|██████████████████████████████████████████████████████████████████████▋                | 203/250 [26:44<06:07,  7.82s/it, loss_test=0.657]

 82%|██████████████████████████████████████████████████████████████████████▉                | 204/250 [26:52<06:00,  7.85s/it, loss_test=0.655]

 82%|███████████████████████████████████████████████████████████████████████▎               | 205/250 [27:00<05:53,  7.85s/it, loss_test=0.653]

 82%|███████████████████████████████████████████████████████████████████████▋               | 206/250 [27:08<05:44,  7.83s/it, loss_test=0.657]
Epoch: 205, Training Loss: 0.5033, Test Loss: 0.6569

 83%|████████████████████████████████████████████████████████████████████████               | 207/250 [27:15<05:37,  7.84s/it, loss_test=0.657]

 83%|████████████████████████████████████████████████████████████████████████▍              | 208/250 [27:23<05:29,  7.86s/it, loss_test=0.655]


 84%|█████████████████████████████████████████████████████████████████████████              | 210/250 [27:39<05:13,  7.84s/it, loss_test=0.658]

 84%|█████████████████████████████████████████████████████████████████████████▍             | 211/250 [27:47<05:06,  7.86s/it, loss_test=0.659]

 85%|█████████████████████████████████████████████████████████████████████████▊             | 212/250 [27:55<04:57,  7.84s/it, loss_test=0.657]

 85%|██████████████████████████████████████████████████████████████████████████             | 213/250 [28:03<04:50,  7.85s/it, loss_test=0.655]

 86%|██████████████████████████████████████████████████████████████████████████▍            | 214/250 [28:10<04:41,  7.82s/it, loss_test=0.661]

 86%|██████████████████████████████████████████████████████████████████████████▊            | 215/250 [28:18<04:34,  7.83s/it, loss_test=0.661]
Epoch: 214, Training Loss: 0.5009, Test Loss: 0.6608

 86%|███████████████████████████████████████████████████████████████████████████▏           | 216/250 [28:26<04:25,  7.81s/it, loss_test=0.660]

 87%|███████████████████████████████████████████████████████████████████████████▌           | 217/250 [28:34<04:17,  7.81s/it, loss_test=0.661]

 87%|███████████████████████████████████████████████████████████████████████████▊           | 218/250 [28:41<04:09,  7.81s/it, loss_test=0.661]

 88%|████████████████████████████████████████████████████████████████████████████▏          | 219/250 [28:49<04:02,  7.82s/it, loss_test=0.661]

 88%|████████████████████████████████████████████████████████████████████████████▌          | 220/250 [28:57<03:54,  7.83s/it, loss_test=0.661]

 88%|████████████████████████████████████████████████████████████████████████████▉          | 221/250 [29:05<03:47,  7.84s/it, loss_test=0.663]

 89%|█████████████████████████████████████████████████████████████████████████████▎         | 222/250 [29:13<03:39,  7.83s/it, loss_test=0.661]


 90%|█████████████████████████████████████████████████████████████████████████████▉         | 224/250 [29:29<03:23,  7.83s/it, loss_test=0.663]

 90%|██████████████████████████████████████████████████████████████████████████████▎        | 225/250 [29:36<03:15,  7.82s/it, loss_test=0.662]

 90%|██████████████████████████████████████████████████████████████████████████████▋        | 226/250 [29:44<03:07,  7.80s/it, loss_test=0.660]

 91%|██████████████████████████████████████████████████████████████████████████████▉        | 227/250 [29:52<02:59,  7.80s/it, loss_test=0.664]

 91%|███████████████████████████████████████████████████████████████████████████████▎       | 228/250 [30:00<02:51,  7.80s/it, loss_test=0.663]

 92%|███████████████████████████████████████████████████████████████████████████████▋       | 229/250 [30:08<02:44,  7.84s/it, loss_test=0.665]

 92%|████████████████████████████████████████████████████████████████████████████████       | 230/250 [30:15<02:36,  7.83s/it, loss_test=0.665]

 92%|████████████████████████████████████████████████████████████████████████████████▍      | 231/250 [30:23<02:28,  7.82s/it, loss_test=0.666]

 93%|████████████████████████████████████████████████████████████████████████████████▋      | 232/250 [30:31<02:20,  7.82s/it, loss_test=0.664]

 93%|█████████████████████████████████████████████████████████████████████████████████      | 233/250 [30:39<02:13,  7.84s/it, loss_test=0.665]
Epoch: 232, Training Loss: 0.4962, Test Loss: 0.6653

 94%|█████████████████████████████████████████████████████████████████████████████████▍     | 234/250 [30:47<02:05,  7.83s/it, loss_test=0.666]

 94%|█████████████████████████████████████████████████████████████████████████████████▊     | 235/250 [30:55<01:57,  7.85s/it, loss_test=0.665]

 94%|██████████████████████████████████████████████████████████████████████████████████▏    | 236/250 [31:02<01:49,  7.83s/it, loss_test=0.669]

 95%|██████████████████████████████████████████████████████████████████████████████████▍    | 237/250 [31:10<01:42,  7.85s/it, loss_test=0.666]

 95%|██████████████████████████████████████████████████████████████████████████████████▊    | 238/250 [31:18<01:34,  7.85s/it, loss_test=0.665]

 96%|███████████████████████████████████████████████████████████████████████████████████▏   | 239/250 [31:26<01:26,  7.87s/it, loss_test=0.670]

 96%|███████████████████████████████████████████████████████████████████████████████████▌   | 240/250 [31:34<01:18,  7.86s/it, loss_test=0.667]


 97%|████████████████████████████████████████████████████████████████████████████████████▏  | 242/250 [31:50<01:03,  7.88s/it, loss_test=0.667]

 97%|████████████████████████████████████████████████████████████████████████████████████▌  | 243/250 [31:58<00:55,  7.87s/it, loss_test=0.670]

 98%|████████████████████████████████████████████████████████████████████████████████████▉  | 244/250 [32:05<00:47,  7.87s/it, loss_test=0.667]

 98%|█████████████████████████████████████████████████████████████████████████████████████▎ | 245/250 [32:14<00:40,  8.01s/it, loss_test=0.668]

 98%|█████████████████████████████████████████████████████████████████████████████████████▌ | 246/250 [32:22<00:32,  8.04s/it, loss_test=0.669]

 99%|█████████████████████████████████████████████████████████████████████████████████████▉ | 247/250 [32:30<00:24,  8.04s/it, loss_test=0.668]
Epoch: 246, Training Loss: 0.4930, Test Loss: 0.6683

 99%|██████████████████████████████████████████████████████████████████████████████████████▎| 248/250 [32:38<00:16,  8.10s/it, loss_test=0.671]


100%|███████████████████████████████████████████████████████████████████████████████████████| 250/250 [32:54<00:00,  7.90s/it, loss_test=0.669]
Epoch: 249, Training Loss: 0.4922, Test Loss: 0.6690
Model saved as model_4482052np.pt
