

  0%|▎                                                                                        | 1/250 [00:03<13:54,  3.35s/it, loss_test=1.006]
 13%|███████████▎                                                                            | 32/250 [01:46<12:09,  3.35s/it, loss_test=0.087]


 14%|███████████▉                                                                            | 34/250 [01:53<12:04,  3.35s/it, loss_test=0.086]
Epoch: 33, Training Loss: 0.0854, Test Loss: 0.0864
Epoch: 34, Training Loss: 0.0852, Test Loss: 0.0861

 15%|█████████████                                                                           | 37/250 [02:03<11:52,  3.34s/it, loss_test=0.086]
Epoch: 36, Training Loss: 0.0848, Test Loss: 0.0857

 15%|█████████████▍                                                                          | 38/250 [02:07<11:48,  3.34s/it, loss_test=0.086]


 16%|██████████████                                                                          | 40/250 [02:13<11:43,  3.35s/it, loss_test=0.085]
Epoch: 39, Training Loss: 0.0842, Test Loss: 0.0852

 16%|██████████████▍                                                                         | 41/250 [02:17<11:39,  3.35s/it, loss_test=0.085]


 17%|███████████████▏                                                                        | 43/250 [02:23<11:39,  3.38s/it, loss_test=0.085]
Epoch: 42, Training Loss: 0.0837, Test Loss: 0.0847

 18%|███████████████▍                                                                        | 44/250 [02:27<11:35,  3.38s/it, loss_test=0.085]


 18%|████████████████▏                                                                       | 46/250 [02:34<11:25,  3.36s/it, loss_test=0.084]
Epoch: 45, Training Loss: 0.0833, Test Loss: 0.0844

 19%|████████████████▌                                                                       | 47/250 [02:37<11:19,  3.35s/it, loss_test=0.084]


 20%|█████████████████▏                                                                      | 49/250 [02:44<11:15,  3.36s/it, loss_test=0.084]
Epoch: 48, Training Loss: 0.0830, Test Loss: 0.0840

 20%|█████████████████▌                                                                      | 50/250 [02:47<11:12,  3.36s/it, loss_test=0.084]


 21%|██████████████████▎                                                                     | 52/250 [02:54<11:01,  3.34s/it, loss_test=0.084]
Epoch: 51, Training Loss: 0.0827, Test Loss: 0.0837

 21%|██████████████████▋                                                                     | 53/250 [02:57<11:02,  3.36s/it, loss_test=0.084]


 22%|███████████████████▎                                                                    | 55/250 [03:04<11:01,  3.39s/it, loss_test=0.084]

 22%|███████████████████▋                                                                    | 56/250 [03:07<10:57,  3.39s/it, loss_test=0.083]
Epoch: 55, Training Loss: 0.0823, Test Loss: 0.0835


 23%|████████████████████▍                                                                   | 58/250 [03:14<10:44,  3.36s/it, loss_test=0.083]

 24%|████████████████████▊                                                                   | 59/250 [03:17<10:40,  3.35s/it, loss_test=0.083]
Epoch: 58, Training Loss: 0.0821, Test Loss: 0.0832


 24%|█████████████████████▍                                                                  | 61/250 [03:24<10:30,  3.34s/it, loss_test=0.083]

 25%|█████████████████████▊                                                                  | 62/250 [03:27<10:27,  3.34s/it, loss_test=0.083]
Epoch: 61, Training Loss: 0.0819, Test Loss: 0.0831


 26%|██████████████████████▌                                                                 | 64/250 [03:34<10:19,  3.33s/it, loss_test=0.083]

 26%|██████████████████████▉                                                                 | 65/250 [03:37<10:17,  3.34s/it, loss_test=0.083]
Epoch: 64, Training Loss: 0.0817, Test Loss: 0.0829


 27%|███████████████████████▌                                                                | 67/250 [03:44<10:14,  3.36s/it, loss_test=0.083]

 27%|███████████████████████▉                                                                | 68/250 [03:47<10:11,  3.36s/it, loss_test=0.083]
Epoch: 67, Training Loss: 0.0815, Test Loss: 0.0827

 28%|████████████████████████▎                                                               | 69/250 [03:51<10:07,  3.35s/it, loss_test=0.083]


 28%|████████████████████████▉                                                               | 71/250 [03:57<09:59,  3.35s/it, loss_test=0.083]
Epoch: 70, Training Loss: 0.0814, Test Loss: 0.0827


 29%|█████████████████████████▋                                                              | 73/250 [04:04<09:49,  3.33s/it, loss_test=0.083]

 30%|██████████████████████████                                                              | 74/250 [04:07<09:41,  3.30s/it, loss_test=0.083]
Epoch: 73, Training Loss: 0.0812, Test Loss: 0.0825

 30%|██████████████████████████▊                                                             | 76/250 [04:14<09:36,  3.31s/it, loss_test=0.083]

 31%|███████████████████████████                                                             | 77/250 [04:17<09:33,  3.32s/it, loss_test=0.082]
Epoch: 76, Training Loss: 0.0811, Test Loss: 0.0824


 32%|███████████████████████████▊                                                            | 79/250 [04:24<09:23,  3.30s/it, loss_test=0.082]
Epoch: 78, Training Loss: 0.0810, Test Loss: 0.0824

 32%|████████████████████████████▏                                                           | 80/250 [04:27<09:19,  3.29s/it, loss_test=0.082]


 33%|████████████████████████████▊                                                           | 82/250 [04:33<09:08,  3.26s/it, loss_test=0.082]
Epoch: 81, Training Loss: 0.0809, Test Loss: 0.0824


 34%|█████████████████████████████▌                                                          | 84/250 [04:40<09:03,  3.27s/it, loss_test=0.082]

 34%|█████████████████████████████▉                                                          | 85/250 [04:43<09:03,  3.29s/it, loss_test=0.082]
Epoch: 84, Training Loss: 0.0807, Test Loss: 0.0822

 34%|██████████████████████████████▎                                                         | 86/250 [04:47<09:02,  3.31s/it, loss_test=0.082]


 35%|██████████████████████████████▉                                                         | 88/250 [04:53<09:01,  3.34s/it, loss_test=0.082]
Epoch: 87, Training Loss: 0.0806, Test Loss: 0.0821

 36%|███████████████████████████████▎                                                        | 89/250 [04:57<08:57,  3.34s/it, loss_test=0.082]


 36%|████████████████████████████████                                                        | 91/250 [05:03<08:49,  3.33s/it, loss_test=0.082]
Epoch: 90, Training Loss: 0.0805, Test Loss: 0.0819

 37%|████████████████████████████████▍                                                       | 92/250 [05:07<08:47,  3.34s/it, loss_test=0.082]


 38%|█████████████████████████████████                                                       | 94/250 [05:14<08:42,  3.35s/it, loss_test=0.082]
Epoch: 93, Training Loss: 0.0804, Test Loss: 0.0819

 38%|█████████████████████████████████▍                                                      | 95/250 [05:17<08:39,  3.35s/it, loss_test=0.082]


 39%|██████████████████████████████████▏                                                     | 97/250 [05:24<08:31,  3.35s/it, loss_test=0.082]
Epoch: 96, Training Loss: 0.0803, Test Loss: 0.0820

 39%|██████████████████████████████████▍                                                     | 98/250 [05:27<08:28,  3.35s/it, loss_test=0.082]


 40%|██████████████████████████████████▊                                                    | 100/250 [05:34<08:26,  3.37s/it, loss_test=0.082]
Epoch: 99, Training Loss: 0.0802, Test Loss: 0.0819

 40%|███████████████████████████████████▏                                                   | 101/250 [05:37<08:20,  3.36s/it, loss_test=0.082]


 41%|███████████████████████████████████▊                                                   | 103/250 [05:44<08:20,  3.40s/it, loss_test=0.082]

 42%|████████████████████████████████████▏                                                  | 104/250 [05:47<08:16,  3.40s/it, loss_test=0.082]
Epoch: 103, Training Loss: 0.0801, Test Loss: 0.0818


 42%|████████████████████████████████████▉                                                  | 106/250 [05:54<08:09,  3.40s/it, loss_test=0.082]

 43%|█████████████████████████████████████▏                                                 | 107/250 [05:57<08:05,  3.40s/it, loss_test=0.082]
Epoch: 106, Training Loss: 0.0800, Test Loss: 0.0817

 43%|█████████████████████████████████████▌                                                 | 108/250 [06:01<08:00,  3.38s/it, loss_test=0.082]


 44%|██████████████████████████████████████▎                                                | 110/250 [06:08<07:52,  3.37s/it, loss_test=0.082]
Epoch: 109, Training Loss: 0.0800, Test Loss: 0.0815

 44%|██████████████████████████████████████▋                                                | 111/250 [06:11<07:49,  3.37s/it, loss_test=0.082]


 45%|███████████████████████████████████████▎                                               | 113/250 [06:18<07:35,  3.33s/it, loss_test=0.082]
Epoch: 112, Training Loss: 0.0799, Test Loss: 0.0816


 46%|████████████████████████████████████████                                               | 115/250 [06:24<07:29,  3.33s/it, loss_test=0.082]

 46%|████████████████████████████████████████▎                                              | 116/250 [06:28<07:26,  3.33s/it, loss_test=0.082]
Epoch: 115, Training Loss: 0.0798, Test Loss: 0.0815


 47%|█████████████████████████████████████████                                              | 118/250 [06:34<07:20,  3.33s/it, loss_test=0.081]

 48%|█████████████████████████████████████████▍                                             | 119/250 [06:37<07:13,  3.31s/it, loss_test=0.081]
Epoch: 118, Training Loss: 0.0798, Test Loss: 0.0815


 48%|██████████████████████████████████████████                                             | 121/250 [06:44<07:05,  3.30s/it, loss_test=0.081]

 49%|██████████████████████████████████████████▍                                            | 122/250 [06:47<07:03,  3.31s/it, loss_test=0.081]
Epoch: 121, Training Loss: 0.0797, Test Loss: 0.0814


 50%|███████████████████████████████████████████▏                                           | 124/250 [06:54<06:58,  3.32s/it, loss_test=0.081]
Epoch: 123, Training Loss: 0.0797, Test Loss: 0.0814

 50%|███████████████████████████████████████████▌                                           | 125/250 [06:57<06:52,  3.30s/it, loss_test=0.081]


 51%|████████████████████████████████████████████▏                                          | 127/250 [07:04<06:42,  3.27s/it, loss_test=0.081]
Epoch: 126, Training Loss: 0.0796, Test Loss: 0.0814

 51%|████████████████████████████████████████████▌                                          | 128/250 [07:07<06:38,  3.27s/it, loss_test=0.081]


 52%|█████████████████████████████████████████████▏                                         | 130/250 [07:14<06:34,  3.28s/it, loss_test=0.081]
Epoch: 129, Training Loss: 0.0796, Test Loss: 0.0814


 53%|█████████████████████████████████████████████▉                                         | 132/250 [07:20<06:27,  3.29s/it, loss_test=0.081]

 53%|██████████████████████████████████████████████▎                                        | 133/250 [07:23<06:25,  3.29s/it, loss_test=0.081]
Epoch: 132, Training Loss: 0.0795, Test Loss: 0.0815


 54%|██████████████████████████████████████████████▉                                        | 135/250 [07:30<06:21,  3.32s/it, loss_test=0.081]

 54%|███████████████████████████████████████████████▎                                       | 136/250 [07:34<06:18,  3.32s/it, loss_test=0.081]
Epoch: 135, Training Loss: 0.0795, Test Loss: 0.0813


 55%|████████████████████████████████████████████████                                       | 138/250 [07:40<06:12,  3.32s/it, loss_test=0.081]

 56%|████████████████████████████████████████████████▎                                      | 139/250 [07:44<06:09,  3.33s/it, loss_test=0.081]
Epoch: 138, Training Loss: 0.0794, Test Loss: 0.0813


 56%|█████████████████████████████████████████████████                                      | 141/250 [07:50<06:02,  3.33s/it, loss_test=0.081]

 57%|█████████████████████████████████████████████████▍                                     | 142/250 [07:53<05:57,  3.31s/it, loss_test=0.081]
Epoch: 141, Training Loss: 0.0794, Test Loss: 0.0814


 58%|██████████████████████████████████████████████████                                     | 144/250 [08:00<05:50,  3.31s/it, loss_test=0.081]
Epoch: 143, Training Loss: 0.0794, Test Loss: 0.0812

 58%|██████████████████████████████████████████████████▍                                    | 145/250 [08:03<05:45,  3.29s/it, loss_test=0.081]


 59%|███████████████████████████████████████████████████▏                                   | 147/250 [08:10<05:40,  3.30s/it, loss_test=0.081]
Epoch: 146, Training Loss: 0.0793, Test Loss: 0.0814

 59%|███████████████████████████████████████████████████▌                                   | 148/250 [08:13<05:36,  3.29s/it, loss_test=0.081]


 60%|████████████████████████████████████████████████████▏                                  | 150/250 [08:20<05:29,  3.30s/it, loss_test=0.081]
Epoch: 149, Training Loss: 0.0793, Test Loss: 0.0812


 61%|████████████████████████████████████████████████████▉                                  | 152/250 [08:26<05:23,  3.30s/it, loss_test=0.081]

 61%|█████████████████████████████████████████████████████▏                                 | 153/250 [08:30<05:20,  3.30s/it, loss_test=0.081]
Epoch: 152, Training Loss: 0.0792, Test Loss: 0.0813


 62%|█████████████████████████████████████████████████████▉                                 | 155/250 [08:36<05:14,  3.31s/it, loss_test=0.081]

 62%|██████████████████████████████████████████████████████▎                                | 156/250 [08:40<05:11,  3.31s/it, loss_test=0.081]
Epoch: 155, Training Loss: 0.0792, Test Loss: 0.0812


 63%|██████████████████████████████████████████████████████▉                                | 158/250 [08:46<05:03,  3.30s/it, loss_test=0.081]

 64%|███████████████████████████████████████████████████████▎                               | 159/250 [08:50<05:00,  3.30s/it, loss_test=0.081]
Epoch: 158, Training Loss: 0.0792, Test Loss: 0.0812


 64%|████████████████████████████████████████████████████████                               | 161/250 [08:56<04:51,  3.28s/it, loss_test=0.081]
Epoch: 160, Training Loss: 0.0791, Test Loss: 0.0813

 65%|████████████████████████████████████████████████████████▍                              | 162/250 [08:59<04:48,  3.28s/it, loss_test=0.081]


 66%|█████████████████████████████████████████████████████████                              | 164/250 [09:06<04:42,  3.28s/it, loss_test=0.081]
Epoch: 163, Training Loss: 0.0791, Test Loss: 0.0812

 66%|█████████████████████████████████████████████████████████▍                             | 165/250 [09:09<04:38,  3.28s/it, loss_test=0.081]


 67%|██████████████████████████████████████████████████████████                             | 167/250 [09:16<04:33,  3.30s/it, loss_test=0.081]
Epoch: 166, Training Loss: 0.0791, Test Loss: 0.0811


 67%|██████████████████████████████████████████████████████████▍                            | 168/250 [09:22<04:31,  3.32s/it, loss_test=0.081]


 68%|███████████████████████████████████████████████████████████▏                           | 170/250 [09:26<04:23,  3.29s/it, loss_test=0.081]
Epoch: 169, Training Loss: 0.0790, Test Loss: 0.0811


 69%|███████████████████████████████████████████████████████████▊                           | 172/250 [09:32<04:17,  3.30s/it, loss_test=0.081]

 69%|████████████████████████████████████████████████████████████▏                          | 173/250 [09:36<04:14,  3.31s/it, loss_test=0.081]
Epoch: 172, Training Loss: 0.0790, Test Loss: 0.0811


 70%|████████████████████████████████████████████████████████████▉                          | 175/250 [09:42<04:07,  3.30s/it, loss_test=0.081]

 70%|█████████████████████████████████████████████████████████████▏                         | 176/250 [09:46<04:04,  3.30s/it, loss_test=0.081]
Epoch: 175, Training Loss: 0.0789, Test Loss: 0.0811


 71%|█████████████████████████████████████████████████████████████▉                         | 178/250 [09:52<03:56,  3.29s/it, loss_test=0.081]
Epoch: 177, Training Loss: 0.0789, Test Loss: 0.0811

 72%|██████████████████████████████████████████████████████████████▎                        | 179/250 [09:55<03:53,  3.29s/it, loss_test=0.081]


 72%|██████████████████████████████████████████████████████████████▉                        | 181/250 [10:02<03:48,  3.31s/it, loss_test=0.081]
Epoch: 180, Training Loss: 0.0789, Test Loss: 0.0811

 73%|███████████████████████████████████████████████████████████████▎                       | 182/250 [10:05<03:44,  3.30s/it, loss_test=0.081]


 74%|████████████████████████████████████████████████████████████████                       | 184/250 [10:12<03:37,  3.29s/it, loss_test=0.081]
Epoch: 183, Training Loss: 0.0789, Test Loss: 0.0812


 74%|████████████████████████████████████████████████████████████████▋                      | 186/250 [10:18<03:30,  3.29s/it, loss_test=0.081]

 75%|█████████████████████████████████████████████████████████████████                      | 187/250 [10:22<03:26,  3.28s/it, loss_test=0.081]
Epoch: 186, Training Loss: 0.0788, Test Loss: 0.0811


 76%|█████████████████████████████████████████████████████████████████▊                     | 189/250 [10:28<03:22,  3.32s/it, loss_test=0.081]

 76%|██████████████████████████████████████████████████████████████████                     | 190/250 [10:32<03:18,  3.31s/it, loss_test=0.081]

 76%|██████████████████████████████████████████████████████████████████▍                    | 191/250 [10:35<03:14,  3.29s/it, loss_test=0.081]

 77%|██████████████████████████████████████████████████████████████████▊                    | 192/250 [10:38<03:10,  3.28s/it, loss_test=0.081]
Epoch: 191, Training Loss: 0.0788, Test Loss: 0.0811


 78%|███████████████████████████████████████████████████████████████████▌                   | 194/250 [10:45<03:04,  3.29s/it, loss_test=0.081]

 78%|███████████████████████████████████████████████████████████████████▊                   | 195/250 [10:48<02:59,  3.27s/it, loss_test=0.081]
Epoch: 194, Training Loss: 0.0787, Test Loss: 0.0812


 79%|████████████████████████████████████████████████████████████████████▌                  | 197/250 [10:55<02:53,  3.28s/it, loss_test=0.081]

 79%|████████████████████████████████████████████████████████████████████▉                  | 198/250 [10:58<02:49,  3.27s/it, loss_test=0.081]
Epoch: 197, Training Loss: 0.0787, Test Loss: 0.0811


 80%|█████████████████████████████████████████████████████████████████████▌                 | 200/250 [11:04<02:43,  3.27s/it, loss_test=0.081]

 80%|█████████████████████████████████████████████████████████████████████▉                 | 201/250 [11:08<02:40,  3.28s/it, loss_test=0.081]

 81%|██████████████████████████████████████████████████████████████████████▎                | 202/250 [11:11<02:37,  3.29s/it, loss_test=0.081]

 81%|██████████████████████████████████████████████████████████████████████▋                | 203/250 [11:14<02:34,  3.29s/it, loss_test=0.081]
Epoch: 202, Training Loss: 0.0787, Test Loss: 0.0811


 82%|███████████████████████████████████████████████████████████████████████▎               | 205/250 [11:21<02:26,  3.26s/it, loss_test=0.081]

 82%|███████████████████████████████████████████████████████████████████████▋               | 206/250 [11:24<02:23,  3.25s/it, loss_test=0.081]
Epoch: 205, Training Loss: 0.0787, Test Loss: 0.0810


 83%|████████████████████████████████████████████████████████████████████████▍              | 208/250 [11:31<02:17,  3.26s/it, loss_test=0.081]

 84%|████████████████████████████████████████████████████████████████████████▋              | 209/250 [11:34<02:15,  3.30s/it, loss_test=0.081]
Epoch: 208, Training Loss: 0.0787, Test Loss: 0.0811


 84%|█████████████████████████████████████████████████████████████████████████▍             | 211/250 [11:41<02:08,  3.30s/it, loss_test=0.081]

 85%|█████████████████████████████████████████████████████████████████████████▊             | 212/250 [11:44<02:06,  3.32s/it, loss_test=0.081]
Epoch: 211, Training Loss: 0.0786, Test Loss: 0.0811


 86%|██████████████████████████████████████████████████████████████████████████▍            | 214/250 [11:50<01:58,  3.30s/it, loss_test=0.081]

 86%|██████████████████████████████████████████████████████████████████████████▊            | 215/250 [11:54<01:55,  3.31s/it, loss_test=0.081]

 86%|███████████████████████████████████████████████████████████████████████████▏           | 216/250 [11:57<01:52,  3.30s/it, loss_test=0.081]

 87%|███████████████████████████████████████████████████████████████████████████▌           | 217/250 [12:00<01:48,  3.30s/it, loss_test=0.081]
Epoch: 216, Training Loss: 0.0786, Test Loss: 0.0811


 88%|████████████████████████████████████████████████████████████████████████████▏          | 219/250 [12:07<01:41,  3.28s/it, loss_test=0.081]

 88%|████████████████████████████████████████████████████████████████████████████▌          | 220/250 [12:10<01:38,  3.27s/it, loss_test=0.081]
Epoch: 219, Training Loss: 0.0786, Test Loss: 0.0812


 89%|█████████████████████████████████████████████████████████████████████████████▎         | 222/250 [12:17<01:32,  3.30s/it, loss_test=0.081]

 89%|█████████████████████████████████████████████████████████████████████████████▌         | 223/250 [12:20<01:28,  3.30s/it, loss_test=0.081]
Epoch: 222, Training Loss: 0.0785, Test Loss: 0.0811


 90%|██████████████████████████████████████████████████████████████████████████████▎        | 225/250 [12:27<01:22,  3.30s/it, loss_test=0.081]

 90%|██████████████████████████████████████████████████████████████████████████████▋        | 226/250 [12:30<01:19,  3.30s/it, loss_test=0.081]
Epoch: 225, Training Loss: 0.0785, Test Loss: 0.0810


 91%|███████████████████████████████████████████████████████████████████████████████▎       | 228/250 [12:37<01:12,  3.28s/it, loss_test=0.081]

 92%|███████████████████████████████████████████████████████████████████████████████▋       | 229/250 [12:40<01:08,  3.26s/it, loss_test=0.081]

 92%|████████████████████████████████████████████████████████████████████████████████       | 230/250 [12:43<01:05,  3.28s/it, loss_test=0.081]

 92%|████████████████████████████████████████████████████████████████████████████████▍      | 231/250 [12:46<01:02,  3.29s/it, loss_test=0.081]
Epoch: 230, Training Loss: 0.0784, Test Loss: 0.0812


 93%|█████████████████████████████████████████████████████████████████████████████████      | 233/250 [12:53<00:56,  3.30s/it, loss_test=0.081]

 94%|█████████████████████████████████████████████████████████████████████████████████▍     | 234/250 [12:56<00:52,  3.30s/it, loss_test=0.081]
Epoch: 233, Training Loss: 0.0784, Test Loss: 0.0811


 94%|██████████████████████████████████████████████████████████████████████████████████▏    | 236/250 [13:03<00:45,  3.28s/it, loss_test=0.081]

 95%|██████████████████████████████████████████████████████████████████████████████████▍    | 237/250 [13:06<00:42,  3.28s/it, loss_test=0.081]
Epoch: 236, Training Loss: 0.0784, Test Loss: 0.0811


 96%|███████████████████████████████████████████████████████████████████████████████████▏   | 239/250 [13:13<00:36,  3.30s/it, loss_test=0.081]

 96%|███████████████████████████████████████████████████████████████████████████████████▌   | 240/250 [13:16<00:33,  3.31s/it, loss_test=0.081]
Epoch: 239, Training Loss: 0.0784, Test Loss: 0.0811


 97%|████████████████████████████████████████████████████████████████████████████████████▏  | 242/250 [13:23<00:26,  3.32s/it, loss_test=0.081]

 97%|████████████████████████████████████████████████████████████████████████████████████▌  | 243/250 [13:26<00:23,  3.31s/it, loss_test=0.081]
Epoch: 242, Training Loss: 0.0784, Test Loss: 0.0810


 98%|████████████████████████████████████████████████████████████████████████████████████▉  | 244/250 [13:33<00:19,  3.30s/it, loss_test=0.081]

 98%|█████████████████████████████████████████████████████████████████████████████████████▎ | 245/250 [13:34<00:18,  3.76s/it, loss_test=0.081]


 99%|█████████████████████████████████████████████████████████████████████████████████████▉ | 247/250 [13:41<00:10,  3.52s/it, loss_test=0.081]

 99%|██████████████████████████████████████████████████████████████████████████████████████▎| 248/250 [13:44<00:06,  3.46s/it, loss_test=0.081]
Epoch: 247, Training Loss: 0.0783, Test Loss: 0.0811


100%|███████████████████████████████████████████████████████████████████████████████████████| 250/250 [13:51<00:00,  3.32s/it, loss_test=0.081]
Epoch: 249, Training Loss: 0.0783, Test Loss: 0.0811
Model saved as model_6837997np.pt
